%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609055986948480844,47,1609055986948480844,0.0097190072792,0.0215119984805,-0.000651847754994,-0.00012291664891,0.000170718861094,-0.000133085551876,0.999999969017,0.0,0.0,0.0,0.0,0.0,0.0
1609055987043408871,48,1609055987043408871,0.0111107240948,0.0130071955991,-0.0021222664811,-0.000151413466524,-0.000122787789064,7.37543827128e-06,0.999999980971,0.0,0.0,0.0,0.0,0.0,0.0
1609055987155035973,49,1609055987155035973,0.0162036208441,0.017123313421,-0.00025918203079,-9.24648273147e-05,-9.89166703673e-05,-0.000155008888048,0.999999978819,0.0,0.0,0.0,0.0,0.0,0.0
1609055987248759985,50,1609055987248759985,0.0150704337349,0.0152321261949,-0.000871957288729,-0.000204760643101,7.49833753683e-06,-9.3820664591e-05,0.999999974607,0.0,0.0,0.0,0.0,0.0,0.0
1609055987343108177,51,1609055987343108177,0.0224241475564,0.011743923522,0.00114375560042,-6.96271503806e-05,0.000300464529353,-7.56792378492e-05,0.999999949573,0.0,0.0,0.0,0.0,0.0,0.0
1609055987454953909,52,1609055987454953909,0.0307529538163,0.010830740034,-0.00173215634268,0.000680237845396,0.000383768369778,2.80142494078e-06,0.999999694995,0.0,0.0,0.0,0.0,0.0,0.0
1609055987548728943,53,1609055987548728943,0.0190163932478,0.0115454344163,-0.0017663255163,-0.000142346721876,0.00033049617079,-0.000255651843722,0.999999902576,0.0,0.0,0.0,0.0,0.0,0.0
1609055987643239737,54,1609055987643239737,0.0230147439081,0.00244373610554,-0.000135860420761,0.000539662181284,0.000767562518052,-3.84447900068e-05,0.999999559067,0.0,0.0,0.0,0.0,0.0,0.0
1609055987755050421,55,1609055987755050421,0.0199605942954,0.00782754976704,-0.000902905105013,0.000217474999593,0.000197179127747,-0.000289865969033,0.999999914901,0.0,0.0,0.0,0.0,0.0,0.0
1609055987848634481,56,1609055987848634481,0.0161178013504,0.00940930404482,-0.00108150631605,0.000306389522099,-0.000271661069735,-0.000282701819001,0.999999876203,0.0,0.0,0.0,0.0,0.0,0.0
1609055987944043875,57,1609055987944043875,0.0182846804744,0.0150031745712,-0.000602753471102,0.000144357841605,-3.29147843867e-05,-0.000505345166551,0.999999861352,0.0,0.0,0.0,0.0,0.0,0.0
1609055988054831743,58,1609055988054831743,0.0180448684687,0.0213314434513,-0.001895356036,-0.000261371117793,0.000267301934983,-0.00043586480791,0.999999835128,0.0,0.0,0.0,0.0,0.0,0.0
1609055988148486614,59,1609055988148486614,0.016828098671,0.0102378453262,-0.0017825218924,-5.86935392203e-05,-0.000101444278656,-7.9839404599e-05,0.999999989945,0.0,0.0,0.0,0.0,0.0,0.0
1609055988242024422,60,1609055988242024422,0.0214075057957,0.0178842693593,-0.00247987254222,-7.47545465017e-05,0.000290860516883,-0.000169102921069,0.999999940608,0.0,0.0,0.0,0.0,0.0,0.0
1609055988354472876,61,1609055988354472876,0.0186762415541,0.0151071213605,-0.00117606663669,0.000275294701863,0.000346192233367,-0.000269644698038,0.999999865828,0.0,0.0,0.0,0.0,0.0,0.0
1609055988448095560,62,1609055988448095560,0.0212912752197,0.012246501662,-0.00157387216974,-0.000217883587892,0.000419239357243,-4.96214391196e-05,0.999999887151,0.0,0.0,0.0,0.0,0.0,0.0
1609055988542609215,63,1609055988542609215,0.0102149666878,0.0180142543351,-0.000459486954497,0.000297622366264,-1.66890703969e-05,-0.000147592056969,0.999999944679,0.0,0.0,0.0,0.0,0.0,0.0
1609055988654456377,64,1609055988654456377,0.0179147997529,0.0180318395266,-0.000190765790149,0.000169638042583,-6.19537293918e-05,-0.000270131772811,0.999999947207,0.0,0.0,0.0,0.0,0.0,0.0
1609055988748525381,65,1609055988748525381,0.0282956072202,0.00603808360263,-0.000882164357028,-2.32313246636e-05,0.000289849141831,-0.000283394814046,0.999999917568,0.0,0.0,0.0,0.0,0.0,0.0
1609055988842123270,66,1609055988842123270,0.0146885487676,0.0221764750209,-0.0021501729584,1.79611445279e-05,7.59970595579e-05,-0.00013948267172,0.999999987223,0.0,0.0,0.0,0.0,0.0,0.0
1609055988954743385,67,1609055988954743385,0.00987907582536,0.0122853246376,-0.00099115422558,0.000166649799629,2.88789184665e-05,-4.75705374799e-05,0.999999984565,0.0,0.0,0.0,0.0,0.0,0.0
